Data;UF;Cidade;Fone_Discado;Resposta_Tentativa;Qtde
30/06/2015;RJ;IGUABA GRANDE;08000316563;LO;24
30/06/2015;RJ;IGUABA GRANDE;08000316563;LN;25
30/06/2015;RJ;IGUABA GRANDE;08000316563;LI;14
30/06/2015;RJ;IGUABA GRANDE;08000316563;EX;2
30/06/2015;RJ;IGUABA GRANDE;08000316563;EL;1
30/06/2015;RJ;IBITIOCA;08000316563;OK;9
30/06/2015;RJ;IBITIOCA;08000316563;LO;1
30/06/2015;RJ;IBITIOCA;08000316563;LI;1
30/06/2015;RJ;GUIA DE PACOBAIBA;08000316563;OK;19
30/06/2015;RJ;GUIA DE PACOBAIBA;08000316563;LO;1
30/06/2015;RJ;GUIA DE PACOBAIBA;08000316563;LN;1
30/06/2015;RJ;GUAPIMIRIM;08000316563;UC;3
30/06/2015;RJ;GUAPIMIRIM;08000316563;TO;3
30/06/2015;RJ;GUAPIMIRIM;08000316563;OK;537
30/06/2015;RJ;GUAPIMIRIM;08000316563;LO;5
30/06/2015;RJ;GUAPIMIRIM;08000316563;LN;6
30/06/2015;RJ;GUAPIMIRIM;08000316563;LI;14
30/06/2015;RJ;GUAPIMIRIM;08000316563;EX;2
30/06/2015;RJ;GUAPIMIRIM;08000316563;EL;1
30/06/2015;RJ;GOVERNADOR PORTELA;08000316563;UC;3
30/06/2015;RJ;GOVERNADOR PORTELA;08000316563;OK;30
30/06/2015;RJ;GOVERNADOR PORTELA;08000316563;LO;1
30/06/2015;RJ;GOITACAZES;08000316563;OK;65
30/06/2015;RJ;GOITACAZES;08000316563;LI;1
30/06/2015;RJ;GOITACAZES;08000316563;EL;1
30/06/2015;RJ;GETULANDIA;08000316563;LI;3
30/06/2015;RJ;GAVIOES;08000316563;OK;8
30/06/2015;RJ;FRADE;08000316563;OK;15
30/06/2015;RJ;EUCLIDELANDIA;08000316563;OK;25
30/06/2015;RJ;EUCLIDELANDIA;08000316563;LI;3
30/06/2015;RJ;ENGENHEIRO PAULO DE FRONTIN;08000316563;OK;5
30/06/2015;RJ;ENGENHEIRO PAULO DE FRONTIN;08000316563;LN;3
30/06/2015;RJ;ENGENHEIRO PAULO DE FRONTIN;08000316563;UC;3
30/06/2015;RJ;ENGENHEIRO PAULO DE FRONTIN;08000316563;OK;160
30/06/2015;RJ;ENGENHEIRO PAULO DE FRONTIN;08000316563;EX;4
30/06/2015;RJ;ENGENHEIRO PASSOS;08000316563;UC;1
30/06/2015;RJ;ENGENHEIRO PASSOS;08000316563;OK;27
30/06/2015;RJ;ENGENHEIRO PASSOS;08000316563;LO;3
30/06/2015;RJ;ENGENHEIRO PASSOS;08000316563;LN;2
30/06/2015;RJ;ENGENHEIRO PASSOS;08000316563;LI;2
30/06/2015;RJ;DUQUE DE CAXIAS;08000316563;UC;6
30/06/2015;RJ;DUQUE DE CAXIAS;08000316563;TO;50
30/06/2015;RJ;DUQUE DE CAXIAS;08000316563;OK;7058
30/06/2015;RJ;DUQUE DE CAXIAS;08000316563;LO;19
30/06/2015;RJ;DUQUE DE CAXIAS;08000316563;LN;51
30/06/2015;RJ;DUQUE DE CAXIAS;08000316563;LI;95
30/06/2015;RJ;DUQUE DE CAXIAS;08000316563;EX;52
30/06/2015;RJ;DUQUE DE CAXIAS;08000316563;EL;12
30/06/2015;RJ;DUAS BARRAS;08000316563;OK;21
30/06/2015;RJ;DUAS BARRAS;08000316563;EL;1
30/06/2015;RJ;DUAS BARRAS;08000316563;OK;41
30/06/2015;RJ;DUAS BARRAS;08000316563;LO;1
30/06/2015;RJ;DUAS BARRAS;08000316563;LN;1
30/06/2015;RJ;DUAS BARRAS;08000316563;LI;1
30/06/2015;RJ;DORES DE MACABU;08000316563;OK;15
30/06/2015;RJ;DORES DE MACABU;08000316563;LI;2
30/06/2015;RJ;CORDEIRO;08000316563;UC;1
30/06/2015;RJ;CORDEIRO;08000316563;OK;47
30/06/2015;RJ;CORDEIRO;08000316563;UC;2
30/06/2015;RJ;CORDEIRO;08000316563;TO;2
30/06/2015;RJ;CORDEIRO;08000316563;OK;485
30/06/2015;RJ;CORDEIRO;08000316563;LO;3
30/06/2015;RJ;CORDEIRO;08000316563;LN;4
30/06/2015;RJ;CORDEIRO;08000316563;LI;15
30/06/2015;RJ;CORDEIRO;08000316563;EX;3
30/06/2015;RJ;CONSERVATORIA;08000316563;OK;10
30/06/2015;RJ;CONSERVATORIA;08000316563;LO;3
30/06/2015;RJ;CONSERVATORIA;08000316563;LN;3
30/06/2015;RJ;CONRADO;08000316563;OK;15
30/06/2015;RJ;CONRADO;08000316563;EX;2
30/06/2015;RJ;CONCEICAO DE MACABU;08000316563;UC;2
30/06/2015;RJ;CONCEICAO DE MACABU;08000316563;TO;1
30/06/2015;RJ;CONCEICAO DE MACABU;08000316563;OK;285
30/06/2015;RJ;CONCEICAO DE MACABU;08000316563;LO;3
30/06/2015;RJ;CONCEICAO DE MACABU;08000316563;LN;2
30/06/2015;RJ;CONCEICAO DE MACABU;08000316563;LI;3
30/06/2015;RJ;CONCEICAO DE MACABU;08000316563;EX;1
30/06/2015;RJ;CONCEICAO DE MACABU;08000316563;EL;1
30/06/2015;RJ;CONCEICAO DE JACAREI;08000316563;OK;2
30/06/2015;RJ;COMENDADOR VENANCIO;08000316563;UC;1
30/06/2015;RJ;COMENDADOR VENANCIO;08000316563;OK;3
30/06/2015;RJ;COMENDADOR LEVY GASPARIAN;08000316563;TO;1
30/06/2015;RJ;COMENDADOR LEVY GASPARIAN;08000316563;OK;52
30/06/2015;RJ;COMENDADOR LEVY GASPARIAN;08000316563;LI;1
30/06/2015;RJ;COMENDADOR LEVY GASPARIAN;08000316563;EC;1
30/06/2015;RJ;CASIMIRO DE ABREU;08000316563;OK;50
30/06/2015;RJ;CASIMIRO DE ABREU;08000316563;LI;1
30/06/2015;RJ;CASIMIRO DE ABREU;08000316563;TO;1
30/06/2015;RJ;CASIMIRO DE ABREU;08000316563;OK;825
30/06/2015;RJ;CASIMIRO DE ABREU;08000316563;LO;1
30/06/2015;RJ;CASIMIRO DE ABREU;08000316563;LN;3
30/06/2015;RJ;CASIMIRO DE ABREU;08000316563;LI;17
30/06/2015;RJ;CASIMIRO DE ABREU;08000316563;EX;3
30/06/2015;RJ;CASIMIRO DE ABREU;08000316563;EL;1
30/06/2015;RJ;CASIMIRO DE ABREU;08000316563;EC;5
30/06/2015;RJ;CARMO;08000316563;TO;3
30/06/2015;RJ;CARMO;08000316563;OK;223
30/06/2015;RJ;CARMO;08000316563;LN;2
30/06/2015;RJ;CARMO;08000316563;LI;1
30/06/2015;RJ;CARMO;08000316563;EL;1
30/06/2015;RJ;CARDOSO MOREIRA;08000316563;OK;125
30/06/2015;RJ;CARDOSO MOREIRA;08000316563;LO;13
30/06/2015;RJ;CARDOSO MOREIRA;08000316563;LN;7
30/06/2015;RJ;CARDOSO MOREIRA;08000316563;LI;2
30/06/2015;RJ;CARDOSO MOREIRA;08000316563;EC;1
30/06/2015;RJ;CARAPEBUS;08000316563;OK;3
30/06/2015;RJ;CARAPEBUS;08000316563;UC;1
30/06/2015;RJ;CARAPEBUS;08000316563;TO;3
30/06/2015;RJ;CARAPEBUS;08000316563;OK;196
30/06/2015;RJ;CARAPEBUS;08000316563;LI;3
30/06/2015;RJ;CARABUCU;08000316563;TO;1
30/06/2015;RJ;CARABUCU;08000316563;OK;10
30/06/2015;RJ;CANTAGALO;08000316563;OK;5
30/06/2015;RJ;CANTAGALO;08000316563;LO;2
30/06/2015;RJ;CANTAGALO;08000316563;LI;1
30/06/2015;RJ;CANTAGALO;08000316563;UC;1
30/06/2015;RJ;CANTAGALO;08000316563;TO;2
30/06/2015;RJ;CANTAGALO;08000316563;OK;199
30/06/2015;RJ;CANTAGALO;08000316563;LO;39
30/06/2015;RJ;CANTAGALO;08000316563;LN;16
30/06/2015;RJ;CANTAGALO;08000316563;LI;7
30/06/2015;RJ;CAMPOS GOYTACAZES;08000316563;OK;148
30/06/2015;RJ;CAMPOS GOYTACAZES;08000316563;LN;2
30/06/2015;RJ;CAMPOS GOYTACAZES;08000316563;LI;2
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;08000316563;OK;180
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;08000316563;LI;3
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;40206564;OK;1
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;40206564;LI;3
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;08000383423;OK;9
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;08000316563;UC;11
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;08000316563;TO;35
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;08000316563;OK;6286
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;08000316563;LO;15
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;08000316563;LN;26
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;08000316563;LI;102
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;08000316563;EX;14
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;08000316563;EL;7
30/06/2015;RJ;CAMPOS DOS GOYTACAZES;08000316563;EC;15
30/06/2015;RJ;CAMPOS DOS GOITACAZES;08000316563;OK;7
30/06/2015;RJ;CAMPOS DO GOYTACAZES;08000316563;OK;9
30/06/2015;RJ;CAMPOS;08000316563;OK;19
30/06/2015;RJ;CAMPO DOS GOYTACAZES;08000316563;OK;21
30/06/2015;RJ;CAMPO DOS GOYTACAZES;08000316563;LI;1
30/06/2015;RJ;CAMBUCI;08000316563;OK;69
30/06/2015;RJ;CAMBUCI;08000316563;LN;1
30/06/2015;RJ;CAMBUCI;08000316563;LI;2
30/06/2015;RJ;CAMBUCI;08000316563;EL;1
30/06/2015;RJ;CALIFORNIA DA BARRA;08000316563;OK;18
30/06/2015;RJ;CACHOEIRAS MACACU;08000316563;OK;3
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000383423;OK;11
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000316563;TO;1
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000316563;OK;6
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000316563;LN;1
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000316563;UC;1
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000316563;TO;1
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000316563;OK;354
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000316563;LO;12
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000316563;LN;4
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000316563;LI;11
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000316563;EX;4
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000316563;EL;3
30/06/2015;RJ;CACHOEIRAS DE MACACU;08000316563;EC;3
30/06/2015;RJ;CABO FRIO;08000383423;OK;1
30/06/2015;RJ;CABO FRIO;08000316563;OK;129
30/06/2015;RJ;CABO FRIO;08000316563;LN;1
30/06/2015;RJ;CABO FRIO;08000316563;LI;2
30/06/2015;RJ;CABO FRIO;08000316563;UC;10
30/06/2015;RJ;CABO FRIO;08000316563;TO;8
30/06/2015;RJ;CABO FRIO;08000316563;OK;3856
30/06/2015;RJ;CABO FRIO;08000316563;LO;10
30/06/2015;RJ;CABO FRIO;08000316563;LN;24
30/06/2015;RJ;CABO FRIO;08000316563;LI;91
30/06/2015;RJ;CABO FRIO;08000316563;EX;15
30/06/2015;RJ;CABO FRIO;08000316563;EL;7
30/06/2015;RJ;BUZIOS;08000316563;LI;1
30/06/2015;RJ;BOM JESUS ITABAPOANA;08000316563;OK;1
30/06/2015;RJ;BOM JESUS DO ITABAPOANA;08000316563;OK;4
30/06/2015;RJ;BOM JESUS DO ITABAPOANA;08000316563;UC;5
30/06/2015;RJ;BOM JESUS DO ITABAPOANA;08000316563;TO;2
30/06/2015;RJ;BOM JESUS DO ITABAPOANA;08000316563;OK;394
30/06/2015;RJ;BOM JESUS DO ITABAPOANA;08000316563;LN;1
30/06/2015;RJ;BOM JESUS DO ITABAPOANA;08000316563;LI;4
30/06/2015;RJ;BOM JESUS DO ITABAPOANA;08000316563;EX;14
30/06/2015;RJ;BOM JARDIM;08000316563;OK;1
30/06/2015;RJ;BOM JARDIM;08000316563;UC;1
30/06/2015;RJ;BOM JARDIM;08000316563;TO;4
30/06/2015;RJ;BOM JARDIM;08000316563;OK;289
30/06/2015;RJ;BOM JARDIM;08000316563;LO;20
30/06/2015;RJ;BOM JARDIM;08000316563;LN;7
30/06/2015;RJ;BOM JARDIM;08000316563;LI;12
30/06/2015;RJ;BOA SORTE;08000316563;OK;17
30/06/2015;RJ;BOA SORTE;08000316563;LO;3
30/06/2015;RJ;BOA SORTE;08000316563;LN;1
30/06/2015;RJ;BEMPOSTA;08000316563;OK;4
30/06/2015;RJ;BEMPOSTA;08000316563;LI;2
30/06/2015;RJ;BELFORD ROXO;08000383423;TO;2
30/06/2015;RJ;BELFORD ROXO;08000383423;OK;25
30/06/2015;RJ;BELFORD ROXO;08000383423;EL;1
30/06/2015;RJ;BELFORD ROXO;08000316563;OK;197
30/06/2015;RJ;BELFORD ROXO;08000316563;LO;1
30/06/2015;RJ;BELFORD ROXO;08000316563;LN;15
30/06/2015;RJ;BELFORD ROXO;08000316563;LI;4
30/06/2015;RJ;BELFORD ROXO;08000316563;UC;3
30/06/2015;RJ;BELFORD ROXO;08000316563;TO;21
30/06/2015;RJ;BELFORD ROXO;08000316563;OK;2792
30/06/2015;RJ;BELFORD ROXO;08000316563;LO;8
30/06/2015;RJ;BELFORD ROXO;08000316563;LN;12
30/06/2015;RJ;BELFORD ROXO;08000316563;LI;41
30/06/2015;RJ;BELFORD ROXO;08000316563;EX;12
30/06/2015;RJ;BELFORD ROXO;08000316563;EL;9
30/06/2015;RJ;BARRA MANSA;08000383423;OK;16
30/06/2015;RJ;BARRA MANSA;08000383423;LN;2
30/06/2015;RJ;BARRA MANSA;08000383423;EX;1
30/06/2015;RJ;BARRA MANSA;08000383423;EL;4
30/06/2015;RJ;BARRA MANSA;08000316563;TO;1
30/06/2015;RJ;BARRA MANSA;08000316563;OK;67
30/06/2015;RJ;BARRA MANSA;08000316563;UC;8
30/06/2015;RJ;BARRA MANSA;08000316563;TO;23
30/06/2015;RJ;BARRA MANSA;08000316563;OK;3460
30/06/2015;RJ;BARRA MANSA;08000316563;LO;21
30/06/2015;RJ;BARRA MANSA;08000316563;LN;28
30/06/2015;RJ;BARRA MANSA;08000316563;LI;77
30/06/2015;RJ;BARRA MANSA;08000316563;EX;43
30/06/2015;RJ;BARRA MANSA;08000316563;EL;3
30/06/2015;RJ;BARRA DO PIRAI;08000316563;UC;2
30/06/2015;RJ;BARRA DO PIRAI;08000316563;OK;35
30/06/2015;RJ;BARRA DO PIRAI;08000316563;LN;9
30/06/2015;RJ;BARRA DO PIRAI;08000316563;EX;1
30/06/2015;RJ;BARRA DO PIRAI;08000316563;UC;23
30/06/2015;RJ;BARRA DO PIRAI;08000316563;TO;7
30/06/2015;RJ;BARRA DO PIRAI;08000316563;OK;1345
30/06/2015;RJ;BARRA DO PIRAI;08000316563;LO;11
30/06/2015;RJ;BARRA DO PIRAI;08000316563;LN;29
30/06/2015;RJ;BARRA DO PIRAI;08000316563;LI;20
30/06/2015;RJ;BARRA DO PIRAI;08000316563;EX;84
30/06/2015;RJ;BARRA DO PIRAI;08000316563;EL;5
30/06/2015;RJ;BARRA DE SAO JOAO;08000316563;TO;3
30/06/2015;RJ;BARRA DE SAO JOAO;08000316563;OK;154
30/06/2015;RJ;BARRA DE SAO JOAO;08000316563;LO;2
30/06/2015;RJ;BARRA DE SAO JOAO;08000316563;LN;1
30/06/2015;RJ;BARRA DE SAO JOAO;08000316563;LI;4
30/06/2015;RJ;BARCELOS;08000316563;OK;53
30/06/2015;RJ;BARAO DE JUPARANA;08000316563;UC;1
30/06/2015;RJ;BARAO DE JUPARANA;08000316563;OK;62
30/06/2015;RJ;BARAO DE JUPARANA;08000316563;LN;2
30/06/2015;RJ;BARAO DE JUPARANA;08000316563;EX;1
30/06/2015;RJ;BACAXA;08000316563;OK;30
30/06/2015;RJ;BACAXA;08000316563;UC;3
30/06/2015;RJ;BACAXA;08000316563;TO;2
30/06/2015;RJ;BACAXA;08000316563;OK;432
30/06/2015;RJ;BACAXA;08000316563;LI;13
30/06/2015;RJ;BACAXA;08000316563;EX;2
30/06/2015;RJ;AVELAR;08000316563;UC;2
30/06/2015;RJ;AVELAR;08000316563;OK;34
30/06/2015;RJ;AVELAR;08000316563;LO;1
30/06/2015;RJ;AVELAR;08000316563;LN;5
30/06/2015;RJ;AVELAR;08000316563;LI;3
30/06/2015;RJ;ARROZAL;08000316563;OK;78
30/06/2015;RJ;ARROZAL;08000316563;LN;3
30/06/2015;RJ;ARROZAL;08000316563;LI;4
30/06/2015;RJ;ARRAIAL DO CABO;08000316563;OK;5
30/06/2015;RJ;ARRAIAL DO CABO;08000316563;UC;2
30/06/2015;RJ;ARRAIAL DO CABO;08000316563;TO;5
30/06/2015;RJ;ARRAIAL DO CABO;08000316563;OK;757
30/06/2015;RJ;ARRAIAL DO CABO;08000316563;LO;2
30/06/2015;RJ;ARRAIAL DO CABO;08000316563;LN;4
30/06/2015;RJ;ARRAIAL DO CABO;08000316563;LI;10
30/06/2015;RJ;ARRAIAL DO CABO;08000316563;EX;3
30/06/2015;RJ;ARRAIAL DO CABO;08000316563;EL;2
30/06/2015;RJ;ARMACAO DOS BUZIOS;08000316563;OK;29
30/06/2015;RJ;ARMACAO DOS BUZIOS;08000316563;UC;2
30/06/2015;RJ;ARMACAO DOS BUZIOS;08000316563;TO;6
30/06/2015;RJ;ARMACAO DOS BUZIOS;08000316563;OK;422
30/06/2015;RJ;ARMACAO DOS BUZIOS;08000316563;LO;2
30/06/2015;RJ;ARMACAO DOS BUZIOS;08000316563;LN;7
30/06/2015;RJ;ARMACAO DOS BUZIOS;08000316563;LI;16
30/06/2015;RJ;ARMACAO DOS BUZIOS;08000316563;EX;1
30/06/2015;RJ;ARMACAO DOS BUZIOS;08000316563;EL;6
30/06/2015;RJ;ARMACAO DE BUZIOS;08000316563;OK;67
30/06/2015;RJ;ARMACAO DE BUZIOS;08000316563;LN;2
30/06/2015;RJ;ARMACAO DE BUZIOS;08000316563;UC;1
30/06/2015;RJ;ARMACAO DE BUZIOS;08000316563;TO;3
30/06/2015;RJ;ARMACAO DE BUZIOS;08000316563;OK;310
30/06/2015;RJ;ARMACAO DE BUZIOS;08000316563;LO;4
30/06/2015;RJ;ARMACAO DE BUZIOS;08000316563;LN;1
30/06/2015;RJ;ARMACAO DE BUZIOS;08000316563;LI;6
30/06/2015;RJ;ARMACAO BUZIOS;08000316563;OK;38
30/06/2015;RJ;AREAL;08000316563;TO;3
30/06/2015;RJ;AREAL;08000316563;OK;252
30/06/2015;RJ;AREAL;08000316563;LO;1
30/06/2015;RJ;AREAL;08000316563;LN;3
30/06/2015;RJ;AREAL;08000316563;LI;3
30/06/2015;RJ;AREAL;08000316563;EX;6
30/06/2015;RJ;AREAL;08000316563;EL;1
30/06/2015;RJ;ARARUAMA;08000383423;OK;2
30/06/2015;RJ;ARARUAMA;08000316563;OK;33
30/06/2015;RJ;ARARUAMA;08000316563;LI;2
30/06/2015;RJ;ARARUAMA;08000316563;UC;1
30/06/2015;RJ;ARARUAMA;08000316563;TO;6
30/06/2015;RJ;ARARUAMA;08000316563;OK;2123
30/06/2015;RJ;ARARUAMA;08000316563;LO;2
30/06/2015;RJ;ARARUAMA;08000316563;LN;7
30/06/2015;RJ;ARARUAMA;08000316563;LI;45
30/06/2015;RJ;ARARUAMA;08000316563;EX;16
30/06/2015;RJ;ARARUAMA;08000316563;EL;9
30/06/2015;RJ;ARARUAMA;08000316563;EC;4
30/06/2015;RJ;APERIBE;08000316563;OK;88
30/06/2015;RJ;APERIBE;08000316563;LI;11
30/06/2015;RJ;APERIBE;08000316563;EX;2
30/06/2015;RJ;APERIBE;08000316563;EC;1
30/06/2015;RJ;ANTA;08000316563;OK;7
30/06/2015;RJ;ANTA;08000316563;LI;2
30/06/2015;RJ;ANGRA REIS;08000316563;UC;1
30/06/2015;RJ;ANGRA REIS;08000316563;OK;37
30/06/2015;RJ;ANGRA REIS;08000316563;LI;2
30/06/2015;RJ;ANGRA DOS REIS;08000316563;UC;1
30/06/2015;RJ;ANGRA DOS REIS;08000316563;OK;177
30/06/2015;RJ;ANGRA DOS REIS;08000316563;EL;2
30/06/2015;RJ;ANGRA DOS REIS;08000316563;UC;4
30/06/2015;RJ;ANGRA DOS REIS;08000316563;TO;9
30/06/2015;RJ;ANGRA DOS REIS;08000316563;OK;3513
30/06/2015;RJ;ANGRA DOS REIS;08000316563;LO;12
30/06/2015;RJ;ANGRA DOS REIS;08000316563;LN;15
30/06/2015;RJ;ANGRA DOS REIS;08000316563;LI;43
30/06/2015;RJ;ANGRA DOS REIS;08000316563;EX;5
30/06/2015;RJ;ANGRA DOS REIS;08000316563;EL;5
30/06/2015;RJ;ANDRA DOS REIS;08000316563;OK;12
30/06/2015;PR;XAMBRE;08000316563;OK;49
30/06/2015;PR;WENCESLAU BRAZ;08000316563;OK;158
30/06/2015;PR;WENCESLAU BRAZ;08000316563;LO;3
30/06/2015;PR;WARTA;08000316563;TO;1
30/06/2015;PR;WARTA;08000316563;OK;9
30/06/2015;PR;VITORINO;08000316563;OK;24
30/06/2015;PR;VITORINO;08000316563;LO;1
30/06/2015;PR;VITORIA;08000316563;OK;2
30/06/2015;PR;VIRMOND;08000316563;LN;1
30/06/2015;PR;VILA NOVA;08000316563;OK;4
30/06/2015;PR;VERE;08000316563;OK;43
30/06/2015;PR;VERE;08000316563;LI;3
30/06/2015;PR;VERA CRUZ DO OESTE;08000316563;OK;66
30/06/2015;PR;VERA CRUZ DO OESTE;08000316563;LN;2
30/06/2015;PR;VENTANIA;08000316563;UC;1
30/06/2015;PR;VENTANIA;08000316563;OK;28
30/06/2015;PR;VENTANIA;08000316563;EL;1
30/06/2015;PR;URAI;08000316563;UC;2
30/06/2015;PR;URAI;08000316563;TO;6
30/06/2015;PR;URAI;08000316563;OK;61
30/06/2015;PR;URAI;08000316563;LI;2
30/06/2015;PR;URAI;08000316563;EL;3
30/06/2015;PR;UNIFLOR;08000316563;OK;4
30/06/2015;PR;UNIAO DA VITORIA;08000316563;OK;36
30/06/2015;PR;UNIAO DA VITORIA;08000316563;UC;2
30/06/2015;PR;UNIAO DA VITORIA;08000316563;TO;14
30/06/2015;PR;UNIAO DA VITORIA;08000316563;OK;805
30/06/2015;PR;UNIAO DA VITORIA;08000316563;LO;2
30/06/2015;PR;UNIAO DA VITORIA;08000316563;LN;3
30/06/2015;PR;UNIAO DA VITORIA;08000316563;LI;8
30/06/2015;PR;UNIAO DA VITORIA;08000316563;EX;5
30/06/2015;PR;UNIAO DA VITORIA;08000316563;EL;8
30/06/2015;PR;UMUARAMA;08000316563;UC;2
30/06/2015;PR;UMUARAMA;08000316563;TO;6
30/06/2015;PR;UMUARAMA;08000316563;OK;809
30/06/2015;PR;UMUARAMA;08000316563;LO;4
30/06/2015;PR;UMUARAMA;08000316563;LN;29
30/06/2015;PR;UMUARAMA;08000316563;LI;15
30/06/2015;PR;UMUARAMA;08000316563;EX;49
30/06/2015;PR;UMUARAMA;08000316563;EL;3
30/06/2015;PR;UMUARAMA;08000316563;EC;2
30/06/2015;PR;UBIRATA;08000383423;OK;2
30/06/2015;PR;UBIRATA;08000316563;OK;3
30/06/2015;PR;UBIRATA;08000316563;UC;4
30/06/2015;PR;UBIRATA;08000316563;TO;4
30/06/2015;PR;UBIRATA;08000316563;OK;383
30/06/2015;PR;UBIRATA;08000316563;LO;1
30/06/2015;PR;UBIRATA;08000316563;LN;1
30/06/2015;PR;UBIRATA;08000316563;LI;9
30/06/2015;PR;UBIRATA;08000316563;EX;4
30/06/2015;PR;UBIRATA;08000316563;EL;2
30/06/2015;PR;TURVO;08000316563;TO;1
30/06/2015;PR;TURVO;08000316563;OK;174
30/06/2015;PR;TURVO;08000316563;LO;2
30/06/2015;PR;TURVO;08000316563;LI;10
30/06/2015;PR;TURVO;08000316563;EX;3
30/06/2015;PR;TURVO;08000316563;EL;1
30/06/2015;PR;TUPASSI;08000316563;OK;26
30/06/2015;PR;TUPASSI;08000316563;LI;2
30/06/2015;PR;TUPASSI;08000316563;EX;3
30/06/2015;PR;TUNEIRAS DO OESTE;08000316563;TO;1
30/06/2015;PR;TUNEIRAS DO OESTE;08000316563;OK;97
30/06/2015;PR;TUNAS DO PARANA;08000316563;OK;2
30/06/2015;PR;TUNAS DO PARANA;08000316563;TO;1
30/06/2015;PR;TUNAS DO PARANA;08000316563;OK;103
30/06/2015;PR;TUNAS DO PARANA;08000316563;LI;3
30/06/2015;PR;TUNAS DO PARANA;08000316563;EX;3
30/06/2015;PR;TUNAS DO PARANA;08000316563;EL;1
30/06/2015;PR;TRES BARRAS DO PARANA;08000316563;TO;1
30/06/2015;PR;TRES BARRAS DO PARANA;08000316563;OK;60
30/06/2015;PR;TRES BARRAS DO PARANA;08000316563;LI;3
30/06/2015;PR;TRES BARRAS DO PARANA;08000316563;EX;1
30/06/2015;PR;TRES BARRAS DO PARANA;08000316563;EC;2
30/06/2015;PR;TOMAZINA;08000316563;OK;10
30/06/2015;PR;TOMAZINA;08000316563;EX;1
30/06/2015;PR;TOLEDO;08000316563;OK;32
30/06/2015;PR;TOLEDO;08000316563;UC;2
30/06/2015;PR;TOLEDO;08000316563;TO;19
30/06/2015;PR;TOLEDO;08000316563;OK;1521
30/06/2015;PR;TOLEDO;08000316563;LO;2
30/06/2015;PR;TOLEDO;08000316563;LN;10
30/06/2015;PR;TOLEDO;08000316563;LI;39
30/06/2015;PR;TOLEDO;08000316563;EX;4
30/06/2015;PR;TOLEDO;08000316563;EL;3
30/06/2015;PR;TIJUCAS DO SUL;08000316563;TO;2
30/06/2015;PR;TIJUCAS DO SUL;08000316563;OK;176
30/06/2015;PR;TIJUCAS DO SUL;08000316563;LN;1
30/06/2015;PR;TIJUCAS DO SUL;08000316563;LI;16
30/06/2015;PR;TIJUCAS DO SUL;08000316563;EX;2
30/06/2015;PR;TIJUCAS DO SUL;08000316563;EL;2
30/06/2015;PR;TIBAGI;08000316563;OK;2
30/06/2015;PR;TIBAGI;08000316563;TO;2
30/06/2015;PR;TIBAGI;08000316563;OK;92
30/06/2015;PR;TIBAGI;08000316563;LI;5
30/06/2015;PR;TERRA ROXA;08000316563;OK;3
30/06/2015;PR;TERRA ROXA;08000316563;UC;3
30/06/2015;PR;TERRA ROXA;08000316563;TO;1
30/06/2015;PR;TERRA ROXA;08000316563;OK;134
30/06/2015;PR;TERRA ROXA;08000316563;LN;2
30/06/2015;PR;TERRA RICA;08000316563;TO;2
30/06/2015;PR;TERRA RICA;08000316563;OK;130
30/06/2015;PR;TERRA RICA;08000316563;LI;2
30/06/2015;PR;TERRA NOVA;08000316563;OK;1
30/06/2015;PR;TERRA BOA;08000316563;OK;97
30/06/2015;PR;TELEMACO BORBA;08000316563;OK;47
30/06/2015;PR;TELEMACO BORBA;08000316563;LN;1
30/06/2015;PR;TELEMACO BORBA;08000316563;LI;1
30/06/2015;PR;TELEMACO BORBA;08000316563;UC;3
30/06/2015;PR;TELEMACO BORBA;08000316563;TO;7
30/06/2015;PR;TELEMACO BORBA;08000316563;OK;1731
30/06/2015;PR;TELEMACO BORBA;08000316563;LO;2
30/06/2015;PR;TELEMACO BORBA;08000316563;LN;21
30/06/2015;PR;TELEMACO BORBA;08000316563;LI;17
30/06/2015;PR;TELEMACO BORBA;08000316563;EX;5
