Data;UF;Cidade;Fone_Discado;Resposta_Tentativa;Qtde
01/07/2015;SP;PERUIBE;08000316563;LI;15
01/07/2015;SP;PERUIBE;08000316563;EX;3
01/07/2015;SP;PERUIBE;08000316563;EL;13
01/07/2015;SP;PERUIBE;08000316563;EC;1
01/07/2015;SP;PEREIRAS;08000316563;OK;2
01/07/2015;SP;PEREIRAS;08000316563;UC;1
01/07/2015;SP;PEREIRAS;08000316563;TO;1
01/07/2015;SP;PEREIRAS;08000316563;OK;107
01/07/2015;SP;PEREIRAS;08000316563;EX;2
01/07/2015;SP;PEREIRA BARRETO;08000316563;OK;29
01/07/2015;SP;PEREIRA BARRETO;08000316563;UC;1
01/07/2015;SP;PEREIRA BARRETO;08000316563;TO;3
01/07/2015;SP;PEREIRA BARRETO;08000316563;OK;425
01/07/2015;SP;PEREIRA BARRETO;08000316563;LO;3
01/07/2015;SP;PEREIRA BARRETO;08000316563;LN;2
01/07/2015;SP;PEREIRA BARRETO;08000316563;LI;10
01/07/2015;SP;PEREIRA BARRETO;08000316563;EX;3
01/07/2015;SP;PEREIRA BARRETO;08000316563;EL;7
01/07/2015;SP;PEREIRA BARRETO;08000316563;EC;1
01/07/2015;SP;PENAPOLIS;08000316563;OK;24
01/07/2015;SP;PENAPOLIS;08000316563;LN;1
01/07/2015;SP;PENAPOLIS;08000316563;EL;1
01/07/2015;SP;PENAPOLIS;08000316563;TO;7
01/07/2015;SP;PENAPOLIS;08000316563;OK;1012
01/07/2015;SP;PENAPOLIS;08000316563;LO;2
01/07/2015;SP;PENAPOLIS;08000316563;LN;8
01/07/2015;SP;PENAPOLIS;08000316563;LI;12
01/07/2015;SP;PENAPOLIS;08000316563;EX;10
01/07/2015;SP;PENAPOLIS;08000316563;EL;7
01/07/2015;SP;PEDRO DE TOLEDO;08000316563;OK;3
01/07/2015;SP;PEDRO DE TOLEDO;08000316563;TO;1
01/07/2015;SP;PEDRO DE TOLEDO;08000316563;OK;70
01/07/2015;SP;PEDRO DE TOLEDO;08000316563;LI;2
01/07/2015;SP;PEDRO DE TOLEDO;08000316563;EX;1
01/07/2015;SP;PEDRINHAS PAULISTA;08000316563;TO;1
01/07/2015;SP;PEDRINHAS PAULISTA;08000316563;OK;53
01/07/2015;SP;PEDRINHAS PAULISTA;08000316563;LO;6
01/07/2015;SP;PEDRINHAS PAULISTA;08000316563;EL;2
01/07/2015;SP;PEDREIRA;08000316563;OK;33
01/07/2015;SP;PEDREIRA;08000316563;LN;1
01/07/2015;SP;PEDREIRA;08000316563;EX;1
01/07/2015;SP;PEDREIRA;40206564;TO;1
01/07/2015;SP;PEDREIRA;08000316563;UC;1
01/07/2015;SP;PEDREIRA;08000316563;TO;7
01/07/2015;SP;PEDREIRA;08000316563;OK;438
01/07/2015;SP;PEDREIRA;08000316563;LO;6
01/07/2015;SP;PEDREIRA;08000316563;LN;30
01/07/2015;SP;PEDREIRA;08000316563;LI;8
01/07/2015;SP;PEDREIRA;08000316563;EX;19
01/07/2015;SP;PEDREIRA;08000316563;EL;5
01/07/2015;SP;PEDREGULHO;08000316563;TO;3
01/07/2015;SP;PEDREGULHO;08000316563;OK;202
01/07/2015;SP;PEDREGULHO;08000316563;LN;2
01/07/2015;SP;PEDREGULHO;08000316563;LI;2
01/07/2015;SP;PEDREGULHO;08000316563;EX;2
01/07/2015;SP;PEDREGULHO;08000316563;EL;1
01/07/2015;SP;PEDRANOPOLIS;08000316563;OK;8
01/07/2015;SP;PEDRANOPOLIS;08000316563;EX;3
01/07/2015;SP;PEDRA BELA;08000316563;OK;33
01/07/2015;SP;PEDRA BELA;08000316563;LO;1
01/07/2015;SP;PEDRA BELA;08000316563;LN;4
01/07/2015;SP;PEDRA BELA;08000316563;LI;2
01/07/2015;SP;PEDRA BELA;08000316563;EX;4
01/07/2015;SP;PEDRA BELA;08000316563;EL;2
01/07/2015;SP;PEDERNEIRAS;08000316563;OK;30
01/07/2015;SP;PEDERNEIRAS;08000316563;LN;1
01/07/2015;SP;PEDERNEIRAS;08000316563;EX;1
01/07/2015;SP;PEDERNEIRAS;08000316563;TO;9
01/07/2015;SP;PEDERNEIRAS;08000316563;OK;548
01/07/2015;SP;PEDERNEIRAS;08000316563;LO;7
01/07/2015;SP;PEDERNEIRAS;08000316563;LN;9
01/07/2015;SP;PEDERNEIRAS;08000316563;LI;13
01/07/2015;SP;PEDERNEIRAS;08000316563;EX;4
01/07/2015;SP;PEDERNEIRAS;08000316563;EL;6
01/07/2015;SP;PAULO DE FARIA;08000316563;TO;1
01/07/2015;SP;PAULO DE FARIA;08000316563;OK;96
01/07/2015;SP;PAULO DE FARIA;08000316563;LO;3
01/07/2015;SP;PAULO DE FARIA;08000316563;LN;10
01/07/2015;SP;PAULO DE FARIA;08000316563;LI;3
01/07/2015;SP;PAULO DE FARIA;08000316563;EX;2
01/07/2015;SP;PAULO DE FARIA;08000316563;EL;1
01/07/2015;SP;PAULISTANIA;08000316563;TO;1
01/07/2015;SP;PAULISTANIA;08000316563;OK;10
01/07/2015;SP;PAULINIA;08000316563;OK;145
01/07/2015;SP;PAULINIA;08000316563;LN;3
01/07/2015;SP;PAULINIA;08000316563;LI;8
01/07/2015;SP;PAULINIA;08000316563;EX;2
01/07/2015;SP;PAULINIA;08000316563;EL;1
01/07/2015;SP;PAULINIA;08007210215;TO;1
01/07/2015;SP;PAULINIA;08007210215;OK;1
01/07/2015;SP;PAULINIA;40206564;OK;1
01/07/2015;SP;PAULINIA;08000316563;TO;4
01/07/2015;SP;PAULINIA;08000316563;OK;1021
01/07/2015;SP;PAULINIA;08000316563;LO;5
01/07/2015;SP;PAULINIA;08000316563;LN;42
01/07/2015;SP;PAULINIA;08000316563;LI;13
01/07/2015;SP;PAULINIA;08000316563;EX;22
01/07/2015;SP;PAULINIA;08000316563;EL;10
01/07/2015;SP;PAULINIA;08000316563;EC;7
01/07/2015;SP;PAULICEIA;08000316563;TO;2
01/07/2015;SP;PAULICEIA;08000316563;OK;87
01/07/2015;SP;PAULICEIA;08000316563;LN;1
01/07/2015;SP;PAULICEIA;08000316563;LI;3
01/07/2015;SP;PAULICEIA;08000316563;EL;1
01/07/2015;SP;PATROCINIO PAULISTA;08000316563;OK;65
01/07/2015;SP;PATROCINIO PAULISTA;08000316563;LO;2
01/07/2015;SP;PATROCINIO PAULISTA;08000316563;LN;3
01/07/2015;SP;PATROCINIO PAULISTA;08000316563;EX;1
01/07/2015;SP;PATROCINIO PAULISTA;08000316563;EL;1
01/07/2015;SP;PARURU;08000316563;OK;2
01/07/2015;SP;PARURU;08000316563;EX;1
01/07/2015;SP;PARISI;08000316563;OK;5
01/07/2015;SP;PARISI;08000316563;LO;1
01/07/2015;SP;PARIQUERA-ACU;08000316563;OK;9
01/07/2015;SP;PARIQUERA-ACU;08000316563;LN;1
01/07/2015;SP;PARIQUERA-ACU;08000316563;UC;1
01/07/2015;SP;PARIQUERA-ACU;08000316563;TO;9
01/07/2015;SP;PARIQUERA-ACU;08000316563;OK;291
01/07/2015;SP;PARIQUERA-ACU;08000316563;LO;2
01/07/2015;SP;PARIQUERA-ACU;08000316563;LN;8
01/07/2015;SP;PARIQUERA-ACU;08000316563;LI;8
01/07/2015;SP;PARIQUERA-ACU;08000316563;EX;4
01/07/2015;SP;PARIQUERA-ACU;08000316563;EL;3
01/07/2015;SP;PARIQUERA ACU;08000316563;TO;1
01/07/2015;SP;PARIQUERA ACU;08000316563;OK;127
01/07/2015;SP;PARIQUERA ACU;08000316563;LO;1
01/07/2015;SP;PARIQUERA ACU;08000316563;LN;6
01/07/2015;SP;PARDINHO;08000316563;OK;40
01/07/2015;SP;PARDINHO;08000316563;EX;1
01/07/2015;SP;PARDINHO;08000316563;EL;1
01/07/2015;SP;PARAPUA;08000316563;TO;1
01/07/2015;SP;PARAPUA;08000316563;OK;115
01/07/2015;SP;PARAPUA;08000316563;LO;1
01/07/2015;SP;PARAPUA;08000316563;LN;1
01/07/2015;SP;PARAPUA;08000316563;LI;1
01/07/2015;SP;PARAPUA;08000316563;EL;2
01/07/2015;SP;PARAPUA;08000316563;EC;1
01/07/2015;SP;PARANAPUA;08000316563;TO;1
01/07/2015;SP;PARANAPUA;08000316563;OK;10
01/07/2015;SP;PARANAPUA;08000316563;LN;1
01/07/2015;SP;PARANAPUA;08000316563;EL;1
01/07/2015;SP;PARANAPANEMA;08000316563;OK;12
01/07/2015;SP;PARANAPANEMA;08000316563;EL;1
01/07/2015;SP;PARANAPANEMA;08000316563;TO;3
01/07/2015;SP;PARANAPANEMA;08000316563;OK;131
01/07/2015;SP;PARANAPANEMA;08000316563;LO;3
01/07/2015;SP;PARANAPANEMA;08000316563;LN;2
01/07/2015;SP;PARANAPANEMA;08000316563;LI;3
01/07/2015;SP;PARANAPANEMA;08000316563;EX;1
01/07/2015;SP;PARANAPANEMA;08000316563;EL;1
01/07/2015;SP;PARAISO;08000316563;TO;1
01/07/2015;SP;PARAISO;08000316563;OK;102
01/07/2015;SP;PARAISO;08000316563;LI;3
01/07/2015;SP;PARAIBUNA;08000316563;OK;22
01/07/2015;SP;PARAIBUNA;08000316563;UC;1
01/07/2015;SP;PARAIBUNA;08000316563;TO;1
01/07/2015;SP;PARAIBUNA;08000316563;OK;104
01/07/2015;SP;PARAIBUNA;08000316563;LO;1
01/07/2015;SP;PARAIBUNA;08000316563;LI;1
01/07/2015;SP;PARAIBUNA;08000316563;EX;3
01/07/2015;SP;PARAIBUNA;08000316563;EL;1
01/07/2015;SP;PARAGUACU PAULISTA;08000316563;OK;1
01/07/2015;SP;PARAGUACU PAULISTA;08000316563;UC;3
01/07/2015;SP;PARAGUACU PAULISTA;08000316563;TO;11
01/07/2015;SP;PARAGUACU PAULISTA;08000316563;OK;808
01/07/2015;SP;PARAGUACU PAULISTA;08000316563;LO;2
01/07/2015;SP;PARAGUACU PAULISTA;08000316563;LN;9
01/07/2015;SP;PARAGUACU PAULISTA;08000316563;LI;9
01/07/2015;SP;PARAGUACU PAULISTA;08000316563;EX;5
01/07/2015;SP;PARAGUACU PAULISTA;08000316563;EL;5
01/07/2015;SP;PARAGUACU PAULISTA;08000316563;EC;2
01/07/2015;SP;PANORAMA;08000316563;OK;4
01/07/2015;SP;PANORAMA;08000316563;TO;2
01/07/2015;SP;PANORAMA;08000316563;OK;92
01/07/2015;SP;PANORAMA;08000316563;LN;4
01/07/2015;SP;PANORAMA;08000316563;LI;3
01/07/2015;SP;PANORAMA;08000316563;EX;1
01/07/2015;SP;PANORAMA;08000316563;EL;2
01/07/2015;SP;PANORAMA;08000316563;EC;2
01/07/2015;SP;PALMITAL;08000316563;OK;1
01/07/2015;SP;PALMITAL;08000316563;LN;1
01/07/2015;SP;PALMITAL;08000316563;UC;3
01/07/2015;SP;PALMITAL;08000316563;TO;3
01/07/2015;SP;PALMITAL;08000316563;OK;408
01/07/2015;SP;PALMITAL;08000316563;LO;2
01/07/2015;SP;PALMITAL;08000316563;LN;4
01/07/2015;SP;PALMITAL;08000316563;LI;7
01/07/2015;SP;PALMITAL;08000316563;EX;4
01/07/2015;SP;PALMITAL;08000316563;EL;3
01/07/2015;SP;PALMITAL;08000316563;EC;3
01/07/2015;SP;PALMEIRA D'OESTE;08000316563;UC;1
01/07/2015;SP;PALMEIRA D'OESTE;08000316563;TO;3
01/07/2015;SP;PALMEIRA D'OESTE;08000316563;OK;59
01/07/2015;SP;PALMEIRA D'OESTE;08000316563;LO;1
01/07/2015;SP;PALMEIRA D'OESTE;08000316563;LI;2
01/07/2015;SP;PALMEIRA D OESTE;08000316563;OK;7
01/07/2015;SP;PALMEIRA D OESTE;08000316563;LI;1
01/07/2015;SP;PALMEIRA D OESTE;08000316563;UC;2
01/07/2015;SP;PALMEIRA D OESTE;08000316563;OK;20
01/07/2015;SP;PALMEIRA D OESTE;08000316563;LN;1
01/07/2015;SP;PALMEIRA D OESTE;08000316563;LI;2
01/07/2015;SP;PALMARES PAULISTA;08000316563;OK;23
01/07/2015;SP;PALMARES PAULISTA;08000316563;LN;1
01/07/2015;SP;PALMARES PAULISTA;08000316563;LI;3
01/07/2015;SP;PALMARES PAULISTA;08000316563;EL;1
01/07/2015;SP;PALESTINA;08000316563;OK;9
01/07/2015;SP;PALESTINA;08000316563;LN;1
01/07/2015;SP;PALESTINA;08000316563;EL;1
01/07/2015;SP;PALESTINA;08000316563;OK;93
01/07/2015;SP;PALESTINA;08000316563;LO;4
01/07/2015;SP;PALESTINA;08000316563;LN;5
01/07/2015;SP;PACAEMBU;08000316563;OK;7
01/07/2015;SP;PACAEMBU;08000316563;LN;2
01/07/2015;SP;PACAEMBU;08000316563;EL;1
01/07/2015;SP;PACAEMBU;08000316563;OK;90
01/07/2015;SP;PACAEMBU;08000316563;LO;2
01/07/2015;SP;PACAEMBU;08000316563;LN;1
01/07/2015;SP;PACAEMBU;08000316563;LI;1
01/07/2015;SP;PACAEMBU;08000316563;EX;1
01/07/2015;SP;OUROESTE;08000316563;TO;3
01/07/2015;SP;OUROESTE;08000316563;OK;77
01/07/2015;SP;OUROESTE;08000316563;LN;1
01/07/2015;SP;OUROESTE;08000316563;LI;2
01/07/2015;SP;OUROESTE;08000316563;EX;20
01/07/2015;SP;OURO VERDE;08000316563;OK;18
01/07/2015;SP;OURO VERDE;08000316563;LO;20
01/07/2015;SP;OURO VERDE;08000316563;LN;1
01/07/2015;SP;OURO VERDE;08000316563;EC;3
01/07/2015;SP;OURINHOS;08000383423;TO;1
01/07/2015;SP;OURINHOS;08000316563;OK;101
01/07/2015;SP;OURINHOS;08000316563;LO;2
01/07/2015;SP;OURINHOS;08000316563;LN;8
01/07/2015;SP;OURINHOS;08000316563;LI;5
01/07/2015;SP;OURINHOS;08000316563;EX;5
01/07/2015;SP;OURINHOS;08000316563;UC;1
01/07/2015;SP;OURINHOS;08000316563;TO;13
01/07/2015;SP;OURINHOS;08000316563;OK;2078
01/07/2015;SP;OURINHOS;08000316563;LO;6
01/07/2015;SP;OURINHOS;08000316563;LN;22
01/07/2015;SP;OURINHOS;08000316563;LI;39
01/07/2015;SP;OURINHOS;08000316563;EX;17
01/07/2015;SP;OURINHOS;08000316563;EL;11
01/07/2015;SP;OURINHOS;08000316563;EC;2
01/07/2015;SP;OSVALDO CRUZ;08000316563;OK;34
01/07/2015;SP;OSVALDO CRUZ;08000316563;LO;1
01/07/2015;SP;OSVALDO CRUZ;08000316563;LI;1
01/07/2015;SP;OSVALDO CRUZ;08000316563;UC;2
01/07/2015;SP;OSVALDO CRUZ;08000316563;TO;4
01/07/2015;SP;OSVALDO CRUZ;08000316563;OK;369
01/07/2015;SP;OSVALDO CRUZ;08000316563;LO;2
01/07/2015;SP;OSVALDO CRUZ;08000316563;LN;4
01/07/2015;SP;OSVALDO CRUZ;08000316563;LI;10
01/07/2015;SP;OSVALDO CRUZ;08000316563;EX;4
01/07/2015;SP;OSVALDO CRUZ;08000316563;EL;7
01/07/2015;SP;OSCAR BRESSANE;08000316563;OK;11
01/07/2015;SP;OSCAR BRESSANE;08000316563;LO;1
01/07/2015;SP;OSASCO;08000383423;OK;17
01/07/2015;SP;OSASCO;08000383423;EX;2
01/07/2015;SP;OSASCO;28285950;TO;2
01/07/2015;SP;OSASCO;28285950;OK;2070
01/07/2015;SP;OSASCO;28285950;LO;2
01/07/2015;SP;OSASCO;28285950;LN;34
01/07/2015;SP;OSASCO;28285950;LI;13
01/07/2015;SP;OSASCO;28285950;EX;54
01/07/2015;SP;OSASCO;28285950;EL;5
01/07/2015;SP;OSASCO;08000316563;UC;3
01/07/2015;SP;OSASCO;08000316563;TO;7
01/07/2015;SP;OSASCO;08000316563;OK;1044
01/07/2015;SP;OSASCO;08000316563;LO;5
01/07/2015;SP;OSASCO;08000316563;LN;42
01/07/2015;SP;OSASCO;08000316563;LI;19
01/07/2015;SP;OSASCO;08000316563;EX;8
01/07/2015;SP;OSASCO;08000316563;EL;7
01/07/2015;SP;OSASCO;40206564;OK;69
01/07/2015;SP;OSASCO;40206564;LN;1
01/07/2015;SP;OSASCO;40206564;LI;3
01/07/2015;SP;OSASCO;40206564;EX;1
01/07/2015;SP;OSASCO;40206564;EL;1
01/07/2015;SP;OSASCO;40206564;OK;55
01/07/2015;SP;OSASCO;40206564;LN;2
01/07/2015;SP;OSASCO;08000316563;UC;15
01/07/2015;SP;OSASCO;08000316563;TO;127
01/07/2015;SP;OSASCO;08000316563;OK;12232
01/07/2015;SP;OSASCO;08000316563;LO;95
01/07/2015;SP;OSASCO;08000316563;LN;452
01/07/2015;SP;OSASCO;08000316563;LI;240
01/07/2015;SP;OSASCO;08000316563;EX;159
01/07/2015;SP;OSASCO;08000316563;EL;111
01/07/2015;SP;OSASCO;08000316563;EC;8
01/07/2015;SP;ORLANDIA;08000316563;OK;18
01/07/2015;SP;ORLANDIA;08000316563;LN;1
01/07/2015;SP;ORLANDIA;08000316563;LI;1
01/07/2015;SP;ORLANDIA;08000316563;UC;2
01/07/2015;SP;ORLANDIA;08000316563;TO;1
01/07/2015;SP;ORLANDIA;08000316563;OK;609
01/07/2015;SP;ORLANDIA;08000316563;LO;6
01/07/2015;SP;ORLANDIA;08000316563;LN;3
01/07/2015;SP;ORLANDIA;08000316563;LI;8
01/07/2015;SP;ORLANDIA;08000316563;EX;2
01/07/2015;SP;ORLANDIA;08000316563;EL;4
01/07/2015;SP;ORINDIUVA;08000316563;OK;2
01/07/2015;SP;ORINDIUVA;08000316563;OK;23
01/07/2015;SP;ORINDIUVA;08000316563;LN;1
01/07/2015;SP;ORINDIUVA;08000316563;EX;1
01/07/2015;SP;ORIENTE;08000316563;OK;14
01/07/2015;SP;ONDA VERDE;08000316563;TO;1
01/07/2015;SP;ONDA VERDE;08000316563;OK;66
01/07/2015;SP;ONDA VERDE;08000316563;LO;2
01/07/2015;SP;ONDA VERDE;08000316563;LN;2
01/07/2015;SP;ONDA VERDE;08000316563;LI;4
01/07/2015;SP;OLIMPIA;08000316563;TO;2
01/07/2015;SP;OLIMPIA;08000316563;OK;198
01/07/2015;SP;OLIMPIA;08000316563;LN;4
01/07/2015;SP;OLIMPIA;08000316563;LI;1
01/07/2015;SP;OLIMPIA;08000316563;EX;2
01/07/2015;SP;OLIMPIA;08000316563;EL;1
01/07/2015;SP;OLIMPIA;08000316563;UC;6
01/07/2015;SP;OLIMPIA;08000316563;TO;13
01/07/2015;SP;OLIMPIA;08000316563;OK;1169
01/07/2015;SP;OLIMPIA;08000316563;LO;4
01/07/2015;SP;OLIMPIA;08000316563;LN;15
01/07/2015;SP;OLIMPIA;08000316563;LI;18
01/07/2015;SP;OLIMPIA;08000316563;EX;13
01/07/2015;SP;OLIMPIA;08000316563;EL;6
01/07/2015;SP;OLIMPIA;08000316563;EC;2
01/07/2015;SP;OLEO;08000316563;OK;19
01/07/2015;SP;OCAUCU;08000316563;OK;21
01/07/2015;SP;NUPORANGA;08000316563;OK;58
01/07/2015;SP;NUPORANGA;08000316563;LI;4
01/07/2015;SP;NUPORANGA;08000316563;EL;1
01/07/2015;SP;NOVO HORIZONTE;08000316563;OK;4
01/07/2015;SP;NOVO HORIZONTE;08000316563;TO;4
01/07/2015;SP;NOVO HORIZONTE;08000316563;OK;443
01/07/2015;SP;NOVO HORIZONTE;08000316563;LO;4
01/07/2015;SP;NOVO HORIZONTE;08000316563;LN;14
01/07/2015;SP;NOVO HORIZONTE;08000316563;LI;8
01/07/2015;SP;NOVO HORIZONTE;08000316563;EX;5
01/07/2015;SP;NOVO HORIZONTE;08000316563;EL;3
01/07/2015;SP;NOVAIS;08000316563;OK;16
01/07/2015;SP;NOVA ODESSA;08000316563;OK;47
01/07/2015;SP;NOVA ODESSA;08000316563;LO;2
01/07/2015;SP;NOVA ODESSA;08000316563;LN;2
01/07/2015;SP;NOVA ODESSA;08000316563;LI;2
01/07/2015;SP;NOVA ODESSA;08000316563;EL;2
01/07/2015;SP;NOVA ODESSA;40206564;OK;1
01/07/2015;SP;NOVA ODESSA;40206564;OK;11
01/07/2015;SP;NOVA ODESSA;08000316563;TO;12
01/07/2015;SP;NOVA ODESSA;08000316563;OK;750
01/07/2015;SP;NOVA ODESSA;08000316563;LO;7
01/07/2015;SP;NOVA ODESSA;08000316563;LN;25
01/07/2015;SP;NOVA ODESSA;08000316563;LI;12
01/07/2015;SP;NOVA ODESSA;08000316563;EX;26
01/07/2015;SP;NOVA ODESSA;08000316563;EL;12
01/07/2015;SP;NOVA LUZITANIA;08000316563;OK;14
01/07/2015;SP;NOVA ITAPIREMA;08000316563;OK;6
01/07/2015;SP;NOVA INDEPENDENCIA;08000316563;OK;12
01/07/2015;SP;NOVA GUATAPORANGA;08000316563;OK;4
01/07/2015;SP;NOVA GUATAPORANGA;08000316563;LO;3
01/07/2015;SP;NOVA GUATAPORANGA;08000316563;LN;3
01/07/2015;SP;NOVA GUATAPORANGA;08000316563;EX;3
01/07/2015;SP;NOVA GRANADA;08000316563;TO;2
01/07/2015;SP;NOVA GRANADA;08000316563;OK;132
01/07/2015;SP;NOVA GRANADA;08000316563;LN;12
01/07/2015;SP;NOVA GRANADA;08000316563;LI;2
01/07/2015;SP;NOVA GRANADA;08000316563;EX;2
01/07/2015;SP;NOVA GRANADA;08000316563;EL;2
01/07/2015;SP;NOVA EUROPA;08000316563;OK;53
01/07/2015;SP;NOVA EUROPA;08000316563;LI;1
01/07/2015;SP;NOVA EUROPA;08000316563;EL;1
01/07/2015;SP;NOVA CASTILHO;08000316563;OK;2
01/07/2015;SP;NOVA CANAA PAULISTA;08000316563;OK;16
01/07/2015;SP;NOVA CAMPINA;08000316563;TO;3
01/07/2015;SP;NOVA CAMPINA;08000316563;OK;61
01/07/2015;SP;NOVA CAMPINA;08000316563;LO;1
01/07/2015;SP;NOVA CAMPINA;08000316563;LN;7
01/07/2015;SP;NOVA CAMPINA;08000316563;EX;1
01/07/2015;SP;NOVA CAMPINA;08000316563;EL;1
01/07/2015;SP;NOVA ALIANCA;08000316563;TO;1
01/07/2015;SP;NOVA ALIANCA;08000316563;OK;17
01/07/2015;SP;NOVA ALIANCA;08000316563;LO;1
01/07/2015;SP;NOVA ALIANCA;08000316563;LN;5
01/07/2015;SP;NOVA ALIANCA;08000316563;LI;1
01/07/2015;SP;NOVA ALIANCA;08000316563;EX;2
01/07/2015;SP;NOVA ALIANCA;08000316563;EL;1
01/07/2015;SP;NIPOA;08000316563;OK;2
01/07/2015;SP;NIPOA;08000316563;TO;1
01/07/2015;SP;NIPOA;08000316563;OK;57
01/07/2015;SP;NIPOA;08000316563;LO;2
01/07/2015;SP;NIPOA;08000316563;LN;1
01/07/2015;SP;NIPOA;08000316563;EX;4
01/07/2015;SP;NIPOA;08000316563;EL;1
01/07/2015;SP;NHANDEARA;08000316563;OK;13
01/07/2015;SP;NHANDEARA;08000316563;LN;1
01/07/2015;SP;NHANDEARA;08000316563;TO;1
01/07/2015;SP;NHANDEARA;08000316563;OK;197
01/07/2015;SP;NHANDEARA;08000316563;LO;1
01/07/2015;SP;NHANDEARA;08000316563;LN;3
01/07/2015;SP;NHANDEARA;08000316563;LI;5
01/07/2015;SP;NHANDEARA;08000316563;EX;4
01/07/2015;SP;NHANDEARA;08000316563;EL;2
01/07/2015;SP;NEVES PAULISTA;08007210215;OK;1
01/07/2015;SP;NEVES PAULISTA;08000316563;TO;1
01/07/2015;SP;NEVES PAULISTA;08000316563;OK;54
01/07/2015;SP;NAZARE PAULISTA;08000316563;OK;4
01/07/2015;SP;NAZARE PAULISTA;08000316563;UC;1
01/07/2015;SP;NAZARE PAULISTA;08000316563;OK;78
01/07/2015;SP;NAZARE PAULISTA;08000316563;LO;2
01/07/2015;SP;NAZARE PAULISTA;08000316563;LN;1
01/07/2015;SP;NAZARE PAULISTA;08000316563;LI;3
01/07/2015;SP;NAZARE PAULISTA;08000316563;EL;2
01/07/2015;SP;NAZARE PAULISTA;08000316563;EC;3
01/07/2015;SP;NATIVIDADE DA SERRA;08000316563;OK;18
01/07/2015;SP;NATIVIDADE DA SERRA;08000316563;LN;1
01/07/2015;SP;NATIVIDADE DA SERRA;08000316563;EX;1
01/07/2015;SP;NARANDIBA;08000316563;OK;43
01/07/2015;SP;NARANDIBA;08000316563;LN;2
01/07/2015;SP;NARANDIBA;08000316563;EX;1
01/07/2015;SP;NANTES;08007210215;OK;1
01/07/2015;SP;NANTES;08000316563;TO;2
01/07/2015;SP;NANTES;08000316563;OK;57
01/07/2015;SP;NANTES;08000316563;LO;1
01/07/2015;SP;NANTES;08000316563;EX;1
01/07/2015;SP;NANTES;08000316563;EL;1
01/07/2015;SP;MURUTINGA DO SUL;08000316563;OK;7
01/07/2015;SP;MURUTINGA DO SUL;08000316563;LI;1
01/07/2015;SP;MOTUCA;08000316563;UC;2
01/07/2015;SP;MOTUCA;08000316563;TO;2
01/07/2015;SP;MOTUCA;08000316563;OK;46
01/07/2015;SP;MOTUCA;08000316563;LN;1
01/07/2015;SP;MOTUCA;08000316563;EX;1
01/07/2015;SP;MORUNGABA;08000316563;OK;8
01/07/2015;SP;MORUNGABA;08000316563;TO;5
01/07/2015;SP;MORUNGABA;08000316563;OK;392
01/07/2015;SP;MORUNGABA;08000316563;LN;5
01/07/2015;SP;MORUNGABA;08000316563;LI;19
01/07/2015;SP;MORUNGABA;08000316563;EX;9
01/07/2015;SP;MORUNGABA;08000316563;EL;2
01/07/2015;SP;MORUNGABA;08000316563;EC;2
01/07/2015;SP;MORRO AGUDO;08000316563;OK;36
01/07/2015;SP;MORRO AGUDO;08000316563;EX;1
01/07/2015;SP;MORRO AGUDO;08000316563;UC;3
01/07/2015;SP;MORRO AGUDO;08000316563;TO;3
01/07/2015;SP;MORRO AGUDO;08000316563;OK;421
01/07/2015;SP;MORRO AGUDO;08000316563;LI;3
01/07/2015;SP;MORRO AGUDO;08000316563;EX;2
01/07/2015;SP;MORRO AGUDO;08000316563;EL;1
01/07/2015;SP;MONTEIRO LOBATO;08000316563;UC;1
01/07/2015;SP;MONTEIRO LOBATO;08000316563;OK;45
01/07/2015;SP;MONTEIRO LOBATO;08000316563;LN;1
01/07/2015;SP;MONTEIRO LOBATO;08000316563;EL;1
01/07/2015;SP;MONTE MOR;08000316563;OK;11
01/07/2015;SP;MONTE MOR;08000316563;LN;1
01/07/2015;SP;MONTE MOR;08000316563;LI;1
01/07/2015;SP;MONTE MOR;08000316563;UC;3
01/07/2015;SP;MONTE MOR;08000316563;TO;22
01/07/2015;SP;MONTE MOR;08000316563;OK;613
01/07/2015;SP;MONTE MOR;08000316563;LO;38
01/07/2015;SP;MONTE MOR;08000316563;LN;30
01/07/2015;SP;MONTE MOR;08000316563;LI;22
01/07/2015;SP;MONTE MOR;08000316563;EX;39
01/07/2015;SP;MONTE MOR;08000316563;EL;17
01/07/2015;SP;MONTE AZUL PAULISTA;08000316563;TO;1
01/07/2015;SP;MONTE AZUL PAULISTA;08000316563;OK;197
01/07/2015;SP;MONTE AZUL PAULISTA;08000316563;LN;6
01/07/2015;SP;MONTE AZUL PAULISTA;08000316563;LI;9
01/07/2015;SP;MONTE AZUL PAULISTA;08000316563;EX;13
01/07/2015;SP;MONTE AZUL PAULISTA;08000316563;EL;5
01/07/2015;SP;MONTE AZUL PAULISTA;08000316563;EC;3
01/07/2015;SP;MONTE APRAZIVEL;08000316563;OK;47
01/07/2015;SP;MONTE APRAZIVEL;08000316563;LN;1
01/07/2015;SP;MONTE APRAZIVEL;08000316563;EX;1
01/07/2015;SP;MONTE APRAZIVEL;08000316563;EL;1
01/07/2015;SP;MONTE APRAZIVEL;08000316563;TO;3
01/07/2015;SP;MONTE APRAZIVEL;08000316563;OK;422
01/07/2015;SP;MONTE APRAZIVEL;08000316563;LO;2
01/07/2015;SP;MONTE APRAZIVEL;08000316563;LN;5
